platform,press,keyword,comment,tokens,score
news,기타,김문수,부창부수지..둘수준이 똑같다..,"['부창부수지', '수준', '똑같']",0
news,기타,김문수,"이 일의 본질은.. 국힘에서 배우자검증하자고 배우자 토론하자는 말도안되는.. 그때부터 김문수 부인의 등장 발언 횡보가 언론에 과하게 노출된 것인데 이것은 김문수캠프의 선거전략 중 하나 일 뿐이다. 이재명 부인의 법카문제를 비교할 네거티브 전략인데, 오히려 노동운동가 출신 부인의 훌륭한 과거를 스스로 부정하는 얼굴 발언을 통해 당시 약자의 편에 섰던 그녀의 기억을 가진 사람들에겐 불쾌한 느낌을 줬을 것 같다. 그런 맥락이 있는거 아닌가?","['본질', '국', '힘', '배우자', '검증', '배우자', '토론', '그때', '김문수', '부인', '등장', '발언', '횡보', '언론', '과하', '노출', '김문수', '캠프', '선거', '전략', '이재명', '부인', '법카', '문제', '비교', '네거티브', '전략', '노동', '운동가', '출신', '부인', '과거', '부정', '얼굴', '발언', '당시', '약자', '편', '서', '기억', '가지', '느낌', '주', '맥락']",-1
news,기타,김문수,"김문폐, 김민폐 어딜가나 민폐","['김문', '폐', '김', '민폐', '가', '민폐']",0
news,기타,김문수,내로남불 그만!,['남부'],0
news,기타,김문수,난 유시민한테 투표 안해 .. ㅋㅋㅋ .. 내란당에게는 절대 절대 NO,"['유시민', '투표', '내란', '절대']",0
news,기타,김문수,ㅍㅎㅎㅎㅎ 아주 여편네 촌나휼륭하셔요 뒷담화나까고. 병 ㅇ ㅇ,"['여편네', '촌나휼륭하셔요', '뒷담화', '까', '병']",-2
news,기타,김문수,"유시민을 탓해보거라~! 근데 유시민 작가는 평론가인데 화살날려봐야 득이 있을까? 적벽에서 빈 배에 활을 쏜 조조군 꼴이지~~ 그럼 빈 배 책략은 누가 냈을까나~! 바보탱이들, 그러니 윤건희나 쫒아 다니지^^ snl 에 나와서 건희가 빽 받는것보다 8만원 법카 사용이 더 잘못이라고 답할때부터 그 천박함을 들여다 봤다마는...부창부수~!","['유시민', '탓', '유시민', '작가', '평론가', '화살', '날리', '득', '적벽', '비', '배', '활', '쏠', '조조', '군', '꼴', '비', '배', '책략', '내', '바보탱이', '그러', '윤건', '희나', '쫒아', '다니지', '나오', '건희', '받', '법카', '사용', '잘못', '답', '천박', '들이', '부창부수']",-4
news,기타,김문수,글쎄 SNL 나와서 상대와이프 대놓고 까는거보면 좋아보이진 않더라는…,"['오', '상대', '와이프', '까', '좋', '보이']",0
news,기타,김문수,"순대는 안된다.왜냐,깜이 안된다. 순대가 되면 수육은 어쩌라고 막장은 더 문제고 국말아먹는건 시간문제","['순대', '까', '순대', '수육', '어쩌', '막장', '문제', '국', '말', '먹', '시간문제']",0
news,기타,김문수,설난영씨가 노동자 비하한 발언은 겒찬고??,"['나', '영', '노동자', '비하', '발언', '겒찬']",0
news,기타,김문수,"수준도 안되는 것들이 어쩌다 대선후보 나와서 눈에 뵈는게 없구만! 어자피 영부인 안된다 노조위원장하다 만나서 결혼했는데 갑질문수가 학력이나 위치가 높아 마누라가 좀 빠진다는 말이 후보 비방이냐? 놀고자빠졌네,,,,, 수준도 안되는것들 평을 유시민이 입에 올려준것만도 감사해라! 겨우 국개된걸로 도와준 사람 고마움도 잊고 갑질 들어간 것들이,,,, 꼬라지 벌써 어깨뽕 들어갔네,,,, 마누라 나대는건 김건희 판박이네","['수준', '대선', '후보', '나오', '눈', '뵈', '피', '영부인', '노조', '위원장', '만나', '결혼', '갑', '질문', '수', '학력', '위치', '높', '마누라', '빠지', '후보', '비방', '놀', '자빠지', '수준', '유시민', '입', '올리', '감사', '국개', '돕', '고마움', '잊', '갑', '들어가', '꼬라지', '어깨', '뽕', '들어가', '마누라', '나대', '김건희', '판박이']",3
news,기타,김문수,이상하지,['이상'],0
news,기타,김문수,최소한 노조위원장까지 하신분이 노조를 비하하면 안되는거지~!!! 본인들 업무추진비로 수천만 상품권 구매와 현금사용 의혹은 소명도 안하며 다른이의 법카 사용을 계속 비난하는것도 웃기고~!!! 정의로운척 청렴한척은~ 진짜 그런사람이 합시다.,"['최소한', '노조', '위원장', '노조', '비하', '본', '업무', '추진비', '상품권', '구매', '현금', '사용', '의혹', '소명', '법', '카', '사용', '비난', '웃기', '정의', '청렴']",-2
news,기타,김문수,노조와 노동자를 배신한 훌륭한 분이지!!,"['노조', '노동자', '배신']",0
news,기타,김문수,위장취업 선동질해서 집단 결근하게 만들었냐,"['위장', '취업', '선동', '집단', '결근', '만들']",0
news,기타,김문수,유시민 사과를 해야죠,"['유시민', '사과']",0
news,기타,김문수,사람이 참 추추추하다 ㅋ 부부가 같이 추추추하다 ㅋㅋ,"['추추추', '부부', '추추추']",0
news,기타,김문수,직쏘 인형 닮음,"['직소', '인형', '닮음']",0
news,기타,김문수,훌륭한 사람이 항대후보배우자를 인신공격하나? 다른건 몰라도 훌륭하지는 않다.,"['항', '대', '후보', '배우자', '인신', '공격', '모르']",0
news,기타,김문수,두인간이 닮았어~ 쏘우? 🍎 주는 할멈?,"['인간', '닮', '쏘우', '주', '할멈']",0
news,기타,김문수,겉과 속이 다른것으로 보입니다.,"['겉', '속', '다르', '보이']",0
news,기타,김문수,김문수도 윤석열이 사고치는 바람에 저 자리에 있는거지. 뭐 어차피 마지막 불꽃으로 사라질 걸.,"['김문수', '윤석열', '사고', '치', '자리', '마지막', '불꽃', '사라지']",0
news,기타,김문수,내로남불 오지네~ snl 나와서 상대방 부인 폄하한건 뭐냐?,"['남부', '오지', '나오', '상대방', '부인', '폄하']",0
news,기타,김문수,어떻게 자식도 안낳고 저러고 살았지?... 신기하네,"['어떻', '자식', '낳', '저러', '살', '신기하']",0
news,기타,김문수,제대로 말한사람 고발혀?무고죄아닌가요?,"['고발', '혀', '무고죄']",0
news,기타,김문수,훌륭한 노동자 부부가 소방관노동자에게 내가 경기도 지사라며 갑질하나 가만히 자기일 열심히 하는사람 윽박지르면서 지위로 협박하면서,"['노동자', '부부', '소방관', '노동자', '경기도', '지사', '갑', '윽박지르', '지위', '협박']",-2
news,기타,김문수,유시민이 발언이 사실 아닌가?,"['유시민', '발언']",0
news,기타,김문수,"유시민 비난받을민한 논조와는 별도로, 설씨 이상해보이는건 맞는데요 순대씨.","['유시민', '비난', '받', '민', '논조', '별도', '설', '이상', '보이', '맞', '순대']",-2
news,기타,김문수,국짐들 진짜 웃긴다 민주당 이번 대선 네거티브 전ㅇ략 전혀 사용안하는걸 무기삼고 온갖걸가지고 고소 고발질이네 극우유트브 방송 검증한번 해볼까? 거기서 해대는 미친 편파적 허위 사실가지고 모욕적 발언 해대는거 꼬투리잡고 덤비면 그쪽 세계 누가 살아남을까 싶다 유시민이 언제 전체 노동자여성에 대하여 그런시각으로 접근했냐? 유시민이 한때는 광장에서 같이 잠까지 잤었던 설ㅇ난영이 어떤인물인지 잘아니 설 입장에서 그런거아니겠냐고 씁쓸한 읍소 한거지 지남편 국회의원되었다고 완전 태도변한여자더만,"['국', '짐', '웃기', '민주당', '이번', '대선', '네거티브', '전', '략', '사용', '무기', '삼', '가지', '고소', '고발', '극우유트브', '방송', '검증', '해보', '미치', '편파', '허위', '사실', '가지', '모욕', '발언', '꼬투리', '잡', '덤비', '세계', '살아남', '유시민', '전체', '노동자', '여성', '그렇', '시각', '접근', '유시민', '한때', '광장', '잠', '자', '설', '날', '영', '인물', '설', '입장', '씁쓸하', '읍소', '거지', '남편', '국회의원', '완전', '태도', '변하', '여자']",-3
news,기타,김문수,훌륭한 마누라 두셨네요 ㅉㅉ,"['마누라', '두']",0
news,기타,김문수,남의 부인 뒷담화를 유튜브에 나와서 하는 사람이 이상한 사람 맞자나요본인이 노조 출신을 부인하면서 노조원을 폄하하는 사람 이상한 사람 맞아요,"['남', '부인', '뒷담화', '유튜브', '나오', '이상', '맞', '본인', '노조', '출신', '부인', '노조원', '폄하', '이상', '맞']",0
news,기타,김문수,비방죄 거리가 되는거면 설난영이 먼저 처벌 받긋네🤣🤣🤣,"['비방', '죄', '설', '나', '영', '처벌', '받', '긋네']",-3
news,기타,김문수,어디서 많이 접했던 생각인듯..썩렬이가 거니고 거니가 썩렬이다?,"['접하', '생각', '썩렬', '거니고', '거니가', '썩렬']",0
news,기타,김문수,노조는 못생긴 사람들이 한다는 설씨 얘기는? 본인은 예뻐서 노조 모른다고? 그 수준보니 딱 거기까지가 맞는것 같은데. 틀린 얘기도 아니구만.,"['노조', '못생기', '설', '얘기', '본인', '예뻐서', '노조', '모르', '수준', '맞', '틀리', '얘기']",0
news,기타,김문수,어 나도 여러모로 꽤 훌륭하다고 생각한다. 뭐 어떤거냐는 다르겠지만.. 고맙기도하고...,"['훌륭하', '생각', '다르', '고맙']",0
news,기타,김문수,둘다 정상적이지 않음,['정상'],1
news,기타,김문수,필요할 때만 노동자를 도구로 사용하는 부부.,"['필요', '노동자', '도구', '사용', '부부']",0
news,기타,김문수,그러니까...젊을땐 그렇게 노동자들 위한답시고 앞장섰던 인물들이 지금은 왜 뉴라이트들의 앞잡이가 되었냐 이거야. 내란세력을 등에 엎고...,"['젊', '그렇', '노동자', '앞장', '서', '인물', '지금', '뉴라이트', '앞잡이', '내란', '세력', '등', '엎']",-1
news,기타,김문수,니그들 법카 조사좀 해보자,"['법', '카', '조사']",0
news,기타,김문수,SNL 나와서 자기가 한말은,['나오'],0
news,기타,김문수,니 마누라가 정상인이면 하지도 않을말을 하고 다니며 국민 기암하게할 막말 하는거에 대한 분석은 또 못참고 부르르...국힘답다,"['마누라', '정상인', '않', '다니', '국민', '기암', '막말', '분석', '참', '국', '힘']",0
news,기타,김문수,온국민이 윤건희내외땜에 고난을 겪는데 자꾸 부인 내세우니...이런저런 소리 듣는거지ㅉㅉ,"['국민', '윤건', '희', '내외', '고난', '겪', '부인', '내세우', '소리', '듣']",-2
news,기타,김문수,당신 마누라가 후보 마누라 뒷담화 하는건 괞찮고???뒷담화만하지 나는 안그래요 안그래요~~ 니 마누라도140번 압수수색 당해봐야 아는것이고!! 노동여자들 못생기고 쎄고 거칠고 이런 비하발언을 밥먹듯이 한 니마누라가 깨끗해?? 비하발언만하지 또 나는 안그래요~~~ 예뻐요~~ 문학적이예요~~ 부드러워요~~ 아직 결정못했는데 당신부부 내로남불보니 너는 아니다!!,"['마누라', '후보', '마누라', '뒷담화', '괞', '뒷담화', '그렇', '그렇', '마누라', '압수수색', '당', '알', '노동', '여자', '생기', '쎄', '거칠', '비하', '발언', '밥', '먹', '마누라', '비하', '발언', '그렇', '예쁘', '문학', '부드럽', '결정', '부부', '남부']",0
news,기타,김문수,누가 휼륭해 아 미치겠내 .너를 아는 사람들이 등돌린 사람들은 뭐고..,"['휼륭해', '미치', '알', '등', '돌리']",0
news,기타,김문수,댓글 꼬라지가 딱 코끼리 젓가락 수준이네,"['댓글', '꼬라지', '코끼리', '젓가락', '수준']",0
news,기타,김문수,니가 노동운동 했다는게 더 과관이다 그리고 서민 이라고좀 하지마라,"['노동', '운동', '과', '관', '서민']",0
news,기타,김문수,위험한 여자네,"['위험', '여자']",0
news,기타,김문수,아니지.. 후보비방죄가 아니라 사실적시 명예훼손이 굳이 따지자면 맞지..,"['후보', '비방', '죄', '적시', '명예훼손', '따지', '맞']",-4
news,기타,김문수,노조를 가난하고 못생긴 이미지로 낙인 찍은 사람이 누구였더라..,"['노조', '가난', '못생기', '이미지', '낙인', '찍']",-2
news,기타,김문수,훌륭하긴 개뿔 그아줌마가 한 일이 뭔데 훌륭하다는건지?,"['개뿔', '아줌마']",0
news,기타,김문수,설난영이 무슨말을 해서 그런 말을 듣는지 자세히 써야지,"['나', '영', '듣', '쓰']",0
news,기타,김문수,하는 꼬라지가 김건희 뺨치게 생겼네..,"['꼬라지', '김건희', '뺨치', '생기']",0
news,기타,김문수,개뿔 고향이나 팔아먹지마라 그래라,"['개뿔', '고향', '팔아먹', '그렇']",0
news,기타,김문수,저 여자꼴을 봐라 ㅋㅋㅋ 거니 보다 더한 여자군,"['여자', '꼴', '여자']",0
news,기타,김문수,"단점 말하면 비방이냐. 부인 언행 보면 누구나 그런 판단 가능하겠던데, 자기 부인이 어떤 말을 한 뒤에 그런 평가를 받았는지 생각이란 걸 좀 해 봐라.","['단점', '비방', '부인', '언행', '판단', '가능', '부인', '뒤', '평가', '받', '생각']",-1
news,기타,김문수,대통 배우자 격 떨어지는건 건희나 가가멜이나 동급,"['대통', '배우자', '격', '떨어지', '건희', '가가', '멜', '동급']",0
news,기타,김문수,"김문수 유시민은 노동운동 시절 친분이 있는 것으로 앎. 노동운동 시절의 김문수 만큼은 유시민도 인정하고 있음. 발언을 찾아 들어보니 지금 보여주는 예전과 다른 설 여사의 모습을 이해한다는 취지에서 시작한 멘트.. 그러나 너무 일반화했고 당사자로선 당연히 불쾌할 듯함. 유시민의 정치적 비평 실력이나 안목과 별개로 표현을 더 정제했어야 함.... 하지만 후보 배우자가 타 후보 배우자를 직접 비판하는 전에 없는 일을 했단 점, 노조위원장 출신의 노조 관련 문제의 발언도 매우 놀라웠음. 사회적으로 모두가 자중할 때 아닌가 싶다","['김문수', '유시민', '노동', '운동', '시절', '친분', '있', '알', '노동운동', '시절', '김문수', '유시민', '인정', '발언', '찾', '듣', '보이', '예전', '다르', '설', '여사', '모습', '이해', '취지', '시작', '멘트', '일반', '당사자', '불쾌', '유시민', '정치', '비평', '실력', '안목', '별개', '표현', '정제', '후보', '배우자', '타', '후보', '배우자', '비판', '전', '점', '노조', '위원장', '출신', '노조', '관련', '문제', '발언', '놀랍', '사회', '모두', '자중']",0
news,기타,김문수,김문수 놀고 자빠졌네 ..니 마누라가 먼저 노조는 못생기고 과격하고 무식한 사람이나 하는 것처럼 지껄인거 같은데 제2의김건희를 보는 줄 알았다. 당선도 안되겠지만 마누라 단속 좀 해라,"['김문수', '놀', '자빠지', '마누라', '노조', '못생기', '무식', '지껄이', '김', '건의', '알', '당선', '마누라', '단속']",0
news,기타,김문수,설치고 다닐때부터 그럴줄 알았어 얼굴이 너무 무섭고 사나워,"['설치', '다니', '그러', '알', '얼굴', '무섭', '사납']",0
news,기타,김문수,이런 발해서 미앙하지만말이야.. 난 왜 초딩때 백설공주 만화에 나오는 마귀할멈이 계속 연상이 되냐? 자동으로 머리에 떠 오르는것도 죄냥?,"['발', '미앙', '초딩', '백설공주', '만화', '나오', '마귀', '할멈', '연상', '자동', '머리', '뜨', '오르', '죄']",-2
news,기타,김문수,"세월이,환경이 사람을 변화 시키지","['세월', '환경', '변화']",0
news,기타,김문수,민주당은 전광훈 똘마니 김문수 팩트 체크 영상 좀 뿌려봐라,"['민주당', '전광훈', '똘마니', '김문수', '팩트', '체크', '영상', '뿌리']",0
news,기타,김문수,에구 난타전…빨리 6월 3일 오길,"['난타전', '오']",0
news,기타,김문수,훌륭한 사람이 노조는 못생겼고 과격하다고 비판하냐? 진짜 욕먹어야 하는 사람은 설난영이다. 유시민은 평소에 말했다. 자신도 완벽하지 않다고 나이들면서 걱정이 더 된다고...그래서 본인은 공직에 나가지 않겠다고 했다. 설난영김문수 니들이 젊은 날에는 어땠는지 모르겠지만 나이들어서 공적임무를 수행 못할 것 같으면 모두 내려놓고 은퇴해라. 노욕이다. 추잡해.,"['노조', '못생기', '과격', '비판', '욕먹', '설', '나', '영', '유시민', '평소', '자신', '완벽', '나이', '들', '걱정', '본인', '공직', '나가', '나', '영', '김문수', '젊', '날', '어떻', '모르', '나이', '들', '공적', '임무', '수행', '내려놓', '은퇴', '욕']",-5
news,기타,김문수,김문수를 볼때마다 기괴스럽다. 내란수괴 윤석열을 싸질러놓은 내란당에서무슨 대통령후보인가 싶은데 그게 극좌에서 극우 양 정점을 오간 정신분열병자의 뇌구조가 의심스러운 김문수라니. 괴기스러움이 참 어울리는 조합이다. 같이 날려버리는 한표가 되길.,"['김문수', '내란', '수괴', '윤석열', '싸지르', '내란', '당', '대통령', '후보', '극좌', '극우', '정점', '오가', '정신', '분열', '병자', '뇌', '구조', '의심', '김문수', '괴기', '어울리', '조합', '날리', '표']",-1
news,기타,김문수,네네~ 윤석렬도 김건희를 그렇게 말했죠~,"['윤석렬', '김건희', '그렇']",0
news,기타,김문수,후보자 비방죄?로 고발을? 국짐이?그럼 국짐은 남아나는 의원이 없겠다.,"['후보자', '비방', '죄', '로', '고발', '국', '짐', '국', '짐', '남아나', '의원']",-4
news,기타,김문수,"역시!!!근로자 비난하고 노조를 비난하는 김문수나 그 마누라나 똑 같구나... 광복을 부정하는 친일파 김문수 김구 선생님을 부정하는 친일파 김문수... 윤석열 개 노릇 한 김문수,,, 윤석열 탄핵 반대한 김문수 그 김문수의 마누라!! 그 김문수의 마누라도 개찐도찐일듯. ..","['근로자', '비난', '노조', '비난', '김문수', '마누라', '광복', '부정', '친일파', '김문수', '김구', '선생', '부정', '친일파', '김문수', '윤석열', '개', '노릇', '김문수', '윤석열', '탄핵', '반대', '김문수', '김문수', '마누라', '김문수', '마누라', '개찐도찐']",-3
news,기타,김문수,풉,['풉'],0
news,기타,김문수,지네 누나 유시춘이 법카유용혐의가 있으니까 도둑이 제발 저린격,"['누나', '유시춘', '법', '카', '유용', '혐의', '있', '도둑', '발', '저리']",-1
news,기타,김문수,알어.. ㅋ 당신한테는 훌륭한 부인이겠지...다만 영부인깜은 아니라고... 욕심부리지 말라고... ㅋ,"['알', '부인', '영부인', '까', '욕심', '부리']",-1
news,기타,김문수,유씨 아자씨 표의 등가성은 나같은 저학력자나 당신같은 사람이 가진 표는 똑같이 취급되는겨 우월주의에 사로잡혀 이분법적 사고의 두뇌만 발달? 한거 같네 참나 어이없음 그래서 후보자 전격 변경..,"['유', '아자', '표', '등가', '학력자', '가지', '표', '취급', '겨', '우월주의', '사로잡히', '이분법', '사고', '두뇌', '발달', '어이', '후보자', '전격', '변경']",0
news,기타,김문수,변절자가 더 무겁대더니… 힘들때 도와준 사람 잊으면 끝이 안좋더라,"['변절자', '무겁', '힘들', '도와주', '잊', '끝', '좋']",-2
news,기타,김문수,윤석렬이 김건희를 뭐라고 했더라.ㅋ,"['윤석렬', '김건희']",0
news,기타,김문수,설난영이 무슨 헛소리를 했어요??? 그것도 기사 올려 주세요,"['설', '소리', '기사', '올리']",0
news,기타,김문수,팔불출이냐?,['팔불출'],0
news,기타,김문수,사랑을 많이 받았나봐요..그 연세에도 저 이쁘죠 라고 당당하게 말할 수 있으신걸보면.. 이쁘다이쁘다 많이 해줬나봄.,"['사랑', '받', '연세', '이쁘', '있', '이쁘다이쁘다']",2
news,기타,김문수,근데 지금은 왜 노동자를 무시하세요 ? 문수 씨.,"['지금', '노동자', '무시', '문수']",0
news,기타,김문수,더러운 콩깍지 씻어내라 문수야,"['더럽', '콩깍지', '씻', '문수']",0
news,기타,김문수,설난영 : 자 이제부터 게임을 시작하지.,"['나', '영', '이제', '게임', '시작']",0
news,기타,김문수,노조했구만! 노조안했다는 설씨가 거짖말 쟁이네.,"['노조', '노조', '설', '거짓말']",-2
news,기타,김문수,그래. 김혜경은 더 훌륭해.,['김혜경'],0
news,기타,김문수,수고많으셨어요 존경합니다. 그러나 이 번엔이재명후보께 양보하시죠.,"['수고', '많', '존경', '이재명', '후보', '양보']",1
news,기타,김문수,부창부수 설치는 꼴이 그 자리 갈 수준이 아니라는 지적인 거지 노조 여성 비하 극우 변신 남표니 믿고 잘도 지내왔네 인격을 우선 갖춰야,"['부', '창', '부수', '설치', '꼴', '자리', '가', '수준', '지적', '노조', '여성', '비하', '극우', '변신', '남', '표', '믿', '지내', '인격', '갖추']",0
news,기타,김문수,"이상한 나라의 앨리스""가 맞나요.","['이상', '나라', '앨리스', '맞']",0
news,기타,김문수,주제도 모르고 설쳐대니 그런말 한거지. 본인은 더한 말도 많이 하더만,"['주제', '모르', '설치', '본인']",0
news,기타,김문수,나는 이뻐서 노조 같은거 안한다?? 예????!!!,"['이쁘', '노조']",0
news,기타,김문수,학벌이 부족해 영부인 못된다 라는 맥락이 전혀 아닌데...? 이상하게 듣고싶은대로 뽑아 조합해서 듣나봄..,"['학벌', '부족', '영부인', '맥락', '이상', '듣', '뽑', '조합', '듣']",-1
news,기타,김문수,설난영이 노조 비하한거는?,"['나', '영이', '노조', '비하']",0
news,기타,김문수,유시민이 뭐? 노조위원장 했던 설난영이 노조 비하 발언해서 지적했다. 그래서 뭐? 맞는 말 옳은 말 해서 불만이냐?,"['유시민', '노조', '위원장', '설란', '영', '노조', '비하', '발언', '지적', '맞', '옳', '불만']",-2
news,기타,김문수,유시민 도움이 안돼ㅜㅜㅜ,"['유', '시민', '도움']",1
news,기타,김문수,자꾸 사람들이 직쏘라고 하길래 직쏘가 머지 하고 지금 찿아봤는데 픕 진짜네 하여튼 비슷한 얼굴도 잘 찾네,"['직소', '직소', '픕', '얼굴', '찾']",0
news,기타,김문수,울지마 문수형.,"['울', '문수', '형']",0
news,기타,김문수,그게 내로남블이야,['내로남블'],0
news,기타,김문수,국짐당 후보 마누라 수준들 대를 이어 온당하진 않음!!,"['국', '짐', '당', '후보', '마누라', '수준', '대', '잇', '당']",-1
news,기타,김문수,두 노욕들의 지저분한 만남~~,"['노욕', '만남']",0
news,기타,김문수,노조위원장 하다가 보수세력에 가담해서 의원이 됐지. 노조하고 보수세력? 보수세력이 좋아하던 노조? 아니면 보수세력을 위한 노조?,"['노조', '위원장', '보수', '세력', '가담', '의원', '노조', '보수', '세력', '보수', '세력', '좋아하', '노조', '보수', '세력', '노조']",0
news,기타,김문수,난 서울대 나온여자가 작전상 저러는줄알았는데 원래 저런거였어.,"['서울대', '나오', '여자', '작전', '저러', '알']",0
news,기타,김문수,윤석열도 아내를 무지 사랑했지,"['윤석열', '아내', '사랑']",2
news,기타,김문수,내편이 아니면 욕해도 되는 민주당과 그 지지자들이 정말 싫다,"['편', '욕', '민주당', '지지자', '싫']",-2
news,기타,김문수,문수 안목에는 전꽝훈이 하나님인데 어련하시겠냐,"['문수', '안목', '꽝', '훈', '하나님']",1
news,기타,김문수,끼리끼리...수준이 바닥임,"['수준', '바닥']",0
news,기타,김문수,ㅋ 웃긴다,['웃기'],0
news,기타,김문수,잠둘이서가지가지한다대한민국자존심상한다,"['잠', '가지가지', '대한민국', '자존심', '상하']",0
news,기타,김문수,유시민 너는 입만 동동 떠다니는 부유물이고. 하급인간으로 국민을피곤하게하는 표현을했다.사과하라.,"['유시민', '입', '떠다니', '부유물', '하급', '인간', '국민', '피곤', '표현', '사과']",0
news,기타,김문수,유시민은 햇바닥이 항상 문제덜 나불대면 좋겠다,"['유시민', '바닥', '문제', '불', '좋']",0
news,기타,김문수,유시민 의삭이 천박한 인간이다. 설 여사 시대의 여성은 엄청난 처별에 교육 기회도 적었고 노동으르 남자 형재들 학비를 대고 가계도 책임진 경우가 부지기 수다.,"['유시민', '삭', '천박', '인간', '설', '여사', '시대', '여성', '엄청나', '처별', '교육', '기회', '적', '노동', '남자', '형제', '학비', '대', '가계', '책임지', '경우', '부지', '기', '수']",-2
news,기타,김문수,이슈화가 안될듯하다. 또 헛발질!!,"['이슈', '발']",0
news,기타,김문수,후보 비방해서 고소 하면 니들은 무기 징역 이겠네 지들 입엔 똥을 물고 아주 가지가지 한다,"['후보', '비방', '고소', '무기', '징역', '지', '입', '똥', '물', '가지가지']",-1
news,기타,김문수,문수옹 남의여자 외모 평가질 하지마시고요 설씨...웃참입니다,"['문수', '남', '여자', '외모', '평가', '설', '웃', '참']",0
news,기타,김문수,그냥 전화 한통 하고 말아라..그래도 예전에 어려울 때 같이 했던 동지이자 은인아니냐..행님.동생 소주한 잔 하면서 털어버려라,"['전화', '예전', '어렵', '동지', '은인', '행', '동생', '소주', '잔', '털']",0
news,기타,김문수,유시민도 극좌 로 가는거ㅇ깉은데,"['유시민', '극좌', '가', 'ㅇ깉']",0
news,기타,김문수,내 아내는 외계인,"['아내', '외계인']",0
news,기타,김문수,응원합니다!,['응원'],0
news,기타,김문수,인신공격. 참 후집니다~~~ 내가 다 부끄러워요.,"['인신공격', '후지', '부끄럽']",0
news,기타,김문수,무섭게 생겼다,"['무섭', '생기']",0
news,기타,김문수,인상이 과학 !,"['인상', '과학']",0
news,기타,김문수,진짜 주옥같이 생겼다,"['주옥', '생기']",0
news,기타,김문수,어이? 유씨? 너나 잘하세요! 주제도 모르면서 입만 살아서 놀리는구나.한심타.나도 고등학교밖에 안나와도 사회에서 너보다 명예도권력도 가져봤다.어디가도 입조심해라!,"['유', '주제', '모르', '입', '살', '놀리', '고등학교', '나오', '사회', '명예', '권력', '가지', '가', '입', '조심']",2
news,기타,김문수,유시민답네~ 이제뇌가 썩어가고 있는중ㅋㅋㅋ예전에 고문도 받기전에 지 동료들 다 팔아먹고 민주화운동 10억 챙겨받더니 그 반대인 김문수한테 피해의식이 존나차있네 ㅋㅋㅋ경기도지사도 심상정을 안고도 쳐발렸으니 짜증나거든ㅋㅋ아님 문수쪽붙을려고 찢 표떨어뜨리게 일부러한것일수도..,"['유시민', '뇌', '썩', '중', '예전', '고문', '받', '전', '동료', '팔아먹', '민주', '운동', '챙기', '받', '반대', '김문수', '피해', '의식', '차', '경기도지사', '심상정', '안', '치', '발리', '짜증', '나', '문수', '붙', '찢', '표', '떨어뜨리']",-3
news,기타,김문수,지가 이쁘데. 그리고 노조 하는 사람은 못생기고 억세고 한데 지는. 이쁘데. ㅋㅋ. 성황당 할멈 같이. 생겨 가지고,"['이쁘', '노조', '못생기', '억세', '이쁘', '성황당', '할멈', '생기']",0
news,기타,김문수,서로 비슷하니 같이살고 더 비슷해졋겟지.근디 훌륭한건 아닌듯 하도라.,"['비슷하', '살']",0
news,기타,김문수,막말이라니?국힘 막말이 더 심한데 언론에선 조용하지?,"['막말', '국', '힘', '막말', '심하', '언론']",0
news,기타,김문수,자들은 이재명후보한테 한짓은 몰라,"['이재명', '후보', '짓', '모르']",0
news,기타,김문수,다른후보 부인을 비난하고 노조가 쎄고 못생기고 지는 이쁘다는 사람이다... 똑 같아도 너무 똑 같아~,"['후보', '부인', '비난', '노조', '쎄', '못생기', '이쁘']",-2
news,기타,김문수,비방죄 같은소리 하네~~솔직히 니 마누라 이상한거는 니도 알잖아~~모르면 쩝~~~,"['비방', '죄', '소리', '마누라', '이상', '알', '모르']",-3
news,기타,김문수,"본문 끝부분 국짐이 짖은 말을 약간 바꾸었다. 잘 읽어 보라. ""쥴리는 굥석열 후보와의 결혼을 통해 사회적 신분 상승을 했고, 과분하게 대통령 후보자의 배우자가 됨으로써 제정신이 아니라는 것"" 틀린 말이냐 맞는 말이냐.","['본문', '끝부분', '국', '짐', '짖', '바꾸', '읽', '주', '굥석열', '후보', '결혼', '사회', '신분', '상승', '대통령', '후보자', '배우자', '제정신', '틀리', '맞']",-1
news,기타,김문수,감옥에 있을때 유시민의 노고는 아무것도 아니냐?,"['감옥', '유시민', '노고', '아무것']",-1
news,기타,김문수,훌륭한데 나대고 노조를 폄하하냐나대지마라 제발 눈버리니까,"['훌륭하', '나대', '노조', '폄하', '나대', '눈', '버리']",0
news,기타,김문수,고발해라 설난영 노조 비방으로 맞고소,"['고발', '설', '노조', '비방', '맞고소']",-1
news,기타,김문수,유시민 작가가 비방 뜻으로 말한게 아니여 내가 그영상봤는데 ㅋ 야~~~진짜 대단한 인간들이네,"['유시민', '작가', '비방', '뜻', '영상', '인간']",-1
news,기타,김문수,훌륭한 사랑? 탁월한 변절자 부부,"['사랑', '변절자', '부부']",2
news,기타,김문수,알았다 문수야 근데 그만 설쳐라고 해라 밥맛이다거니와 똑같드라,"['알', '문수', '설치', '밥맛', '똑같']",0
news,기타,김문수,와 늙어서 저렇게 마귀 할멈처럼 변하기도 쉽지 않겠다. 저렇게 안 늙어야 될 텐데 마귀할멈,"['늙', '마귀', '할멈', '변하', '쉽', '저렇', '늙', '마귀', '할멈']",0
