platform,press,keyword,comment
news,한국경제,김문수,재명이 한자리 줄것같냐
news,한국경제,김문수,유촉새는 혀바닥이 문제다.뇌가 문제다는 것이다.
news,한국경제,김문수,고인을 팔아서 사는주제에 니가할소리야 부끄런줄알고닥치구살아라
news,한국경제,김문수,유촉새는 언론에서 사라져주시오. 제발
news,한국경제,김문수,강남에 사는 좌파넘들은 휴전선 총알받이로 이사가서 사죄해야 되는거 아녀?
news,한국경제,김문수,"노동자와 운동권학생의 결혼! 주로 문과 정치,사회학과 출신들이 많지, 90년대까지 문과는 취업은 안되고 먹고 살아야 하니 골육지책이며 청춘남녀에 사상도 같으니 흔 함! 웃긴건 노동계 운동권 증오하며 비난하는 국암 애들이 문수를 뽑았다는게 어불성설, 또 변절자부부가 그걸 자랑스런 스팩으로 떠들어 된다는 거 임!"
news,한국경제,김문수,"비열하고 역겨운 자식일세. 이런 부류의 놈들은 말 바꾸고 아니면 말고 라는 식, 영향력을 가진 놈들이 가지고 있는 우월주의와 상대를 하대하고 모욕하는 태도들. 특히 진보 중에서도 강남좌파들은 겉과 속이 다른 아주 못돼먹은 개돼지 같은 부류들이다."
news,한국경제,김문수,살아온 삶의 궤적을 보니 지금 우리시대에 저렇게 청렴하고 깨끗한 삶을 살아온 정치인이 과연 있을까? 경기지사시절의 업적을 보니 대단하다. 리틀 박정희다. 문수형님으로 유권자들이 표를 모아주어야 한다
news,한국경제,김문수,변명도 사과도 의미없다. 한번 입에서 내뱉은 말은 주워담지 못하는 법. 좌파들의 이중성과 계급주의 가치관을 조롱과 히히덕거림으로 자백하듯 쏟아낸 촉새같은 혀를 평생 탓하며 살거라. 속과 겉이 다른 정체성이 들켜버렸으니 어떤 말을 해도 곧이 들을 사람 없을거다
news,한국경제,김문수,찢이 집권하면 유시민 문화부 장관 확정될 듯. 그리고 국무총리로 김어준도 점점 가능성이 높아지고 있음. 찢이 꿈꾸는 아수라 정권
news,한국경제,김문수,2찍들 김문수랑 대가리 박는다 실시!!!
news,한국경제,김문수,찢죄명손잡고 중국이나 북한가라
news,한국경제,김문수,설씨 성은 중국인 아냐? 고졸이면 어때! 설쳐대는게 문제지
news,한국경제,김문수,유시민이 말한 거 하고 이재명후보가 뭔 상관이냐 그런식이면 이재명 죽이려고 했던 테러범이 김문수를 지지하니까 김문수가 테러범이고 노상원이가 야구방망이로 다 때려잡으려고 했는데 김문수가 집권하면 야구방망이로 다 때려잡겠네
news,한국경제,김문수,"유씨 논리대로라면 학벌에 따른 참정권을 달리 해야 하고, 1표의 등가성도 없애야겠군! ㅌ ㅌ"
news,한국경제,김문수,"여성비하, 인간을 계층화, (할배)노인 비하로 유시민씨는 너무 많은 사람들을 조롱하였습니다. 책임있는 수습이 필요해보입니다."
news,한국경제,김문수,"이죄명조구기류촉새& 방탄당이 국민을 위해서 민생경제를 한다고요? 그동안 저지른 경제적, 사회문화적, 정치적 만행들을 보고도 모르는가? / 마! 너희들이 또 다해처먹어라! 부역 나팔수 노릇하는 언론방송에는 떡고물도 넉넉히 던져주고! / 부끄러운 줄 알아야지! 푸하하하하하하하"
news,한국경제,김문수,유시민이 지금 변명 한 들 의미가 없다 좌파들의 혀는 믿지 않는다일개 작가라는 자가 표현을 실수로 했다고 누가 믿을까 사람은 세끝을 조심하고 살아야지
news,한국경제,김문수,여성비하맞다인간아 니가 아니면 아닌거가 좌파것들은 자기잘못을 인정을안해요
news,한국경제,김문수,집에서는다훌륭한 어머니고 아내고 동지죠?하지만밖은쫌~
news,한국경제,김문수,김정은을 계몽군주에 비유한 개소리를 지껄인 자 세치혀에 망할 인간
news,한국경제,김문수,쓸데없이 혀가길다. 어중이떠중이 🐕털공장 거기는 너희 극좌 성지니? 어중이 🐕털 믿을만한 제보인데 밝힐수는 없다.그리고 제보자 핑계로 썩은뇌에서 제작하고 뚤린입에서 오물을 쏟아내고 그걸 성수라 받아춰묵는 더듬어 🐕딸당? 오물을 너무 과식하셔서 저러는거?
news,한국경제,김문수,민주당과 유시민은 심판받아마땅함.. 여성비하… 끊임없이 계속함..
news,한국경제,김문수,브레이크를 걸 수 없는 민주당과 그 추종자들을 보면 국민들은 선택에 대한 책임을 져야한다. 선거법 위반으로 대법원 파기환송된 사람을 선택한다면 5년을 책임져야한다.
news,한국경제,김문수,구구절절 궤변에 자기합리화 시키는 뻔뻔한늙은이
news,한국경제,김문수,나이값좀해라 본인말대로 뇌가어찌됏냐!!!
news,한국경제,김문수,"말을 하는 수준, 변명을 하는 수준…어떻게 이따위 밖에 안되지? 당신이 계속 떠들고 살아가야하는 대한민국의 미래는 암울해진다. 이제라도 조국을 위해서 독일로 돌아갈 생각이 없는가?"
news,한국경제,김문수,겨우 김어준 쇼에 나와서 능글능글 잘난척하며 타인 인격 밟아놓던데 태도와 표정보니 역겨웠음 유시민은 끊임없이 타인을 비하하고 자신이 뛰어나고 옳다는 걸 증명해야만 정상 수준의 자아정체감을 가질 수 있는 처참한 자아 붕괴상태라 보여짐
news,한국경제,김문수,유시민 여성비하 맞고 신분비하도 맞음. 이준석은 맞는말해도 혼나는데 민주당은 막말 비하해도 칭송받음. 이게 맞아?
news,한국경제,김문수,한 법대 교수라는 작자 뭘 말하는지 모르겠다 에둘러 김문수 후보를 내려깎는 것. 같다.이런 기사를 쓴 기자도 이상하다.
news,한국경제,김문수,"일반인 나는 유시민글 보고 이렇게 이해됐다. 여성비하란생각리이 전혀들지 않았고. 국힘후보배우자가 계속언론에 노출되어 기사로 나오고 또 본인이 후보도 아닌데 배우자끼리토론하자고 하고, 또 다른 기사내용도 올라오고 해서.. 그냥 나대는구나.. 이런생각"
news,한국경제,김문수,저 촉새는 아직도 촉새?참 나이값 좀해라
news,한국경제,김문수,"이자는 글 쓸 자격도 없고, 이자의 ✋️과 머리에선 백해1익한 책이 나올 수 뿐이 없을 것!"
news,한국경제,김문수,"남편 잘 만나서 출세하고 호가호위한 여펀내는 경기도 도지사 관용차 타면서 도지사 5급비서관을 집사로 부려 먹고 경기도법인카드로 국민혈세 횡령한 이재명 마누라 김혜경씨에게 했더라면 딱 어우리는 표현일텐데, 촉새 유시민이 전혀 엉뚱한 곳에다 독화살을 쏘았네요."
news,한국경제,김문수,고졸 여성 노동자 비하
news,한국경제,김문수,너 때문엥 김문수 확 찍었다 어제 바로
news,한국경제,김문수,유씨야!대중매체에서 제발 좀 사라지라
news,한국경제,김문수,합목적적 표현? 내 나이 오십 일곱에 처음 으로 듣는 표현일쎄? 전문대 밖에 못나와서 모르는 건가? 성ㄷㆍㄹ대 나온 유식한 유시민님 나는 무식해서 무슨 말인지 모르겠으니 진짜 쉬운 말로 해봐요.
news,한국경제,김문수,"김문수후보나 나나 아내가 자랑스러운 것은 보편적이지. 윤석렬도 그랬는데 뭐... 근데 김건희를 반면교사 한다면 노조출신이면서 노조를 비아냥거리고, 경쟁후보의 배우자를 조롱하는 것은 비판받아야 한다!"
news,한국경제,김문수,말한이가 평가하는게 아니고 듣는 사람이 평가하는게 맞다 서울대 출신너엄아
news,한국경제,김문수,더러운 입과 천박한 인식을 가지고서도 같은 인식을 가진 무리들의 응원을 받으며 히죽되는 짐승보다 못한 인간이 거리를 활보하는 세상이 무서워지네.
news,한국경제,김문수,한국경제를 무너뜨린 내란 국짐당. 언론을 무너뜨린 한국경제 기×]기 기자
news,한국경제,김문수,"노무현 재단 이사장, 민주당의 정신적 지주인 유시민이 차별주의적 신 계급주의 사고 방식이다. 한마디로 여공 출신이 남편 서울대 출신 만나서 계급 상향을 했지만 대통령 부인은 안된다는 얘기다. 이나라의 수 많은 공장 노동자는 하등 국민이라 높은데는 쳐다보지 말라는 경고, 조국당의 가붕개는 용이 될수 없다는 이론. 그러면서 조국이 자식은 용을 만들려 서류 조작하여 학교 등급 상향 시키고도 잘못을 모르는 석두."
news,한국경제,김문수,"대한민국, 일등공신은 이땅의. 어머니들 여성이다! 아! 여성들이여! 분노하라! 전라도여인이라고 경상도출신 유시민이가 깝분다! 혼을내자! !"
news,한국경제,김문수,유시민 형님은 항상 정확해
news,한국경제,김문수,유시민. 천하의간신배!!!! 전형적인 좌파부르조아 의식이 골수에 배어있는 놈이네 이재명하고 찰떡궁합이다!!!!!!
news,한국경제,김문수,여성 비하발언에 학력 비하발언이지. 사과해라... 선 넘었지. 정치 사상을 떠나 가족은 건드리지 말자.
news,한국경제,김문수,선민의식에 쩌든 놈은 정직한 노동자로 평생을 청렴하게 살아온 사람들을 비하할 자격이 없다 자본주의 사회의 온갖 혜택은 남보다 더 누리고 자식들은 그토록 욕하는 미국유학까지 보내는 놈들아 감히 그 더러운 세치혓바닥을 나불대지 말라 남편의 권력을 등에업고 명문대 나와 법카 사용한 어떤 여자보다 천배 만배 훌륭한 분이다
news,한국경제,김문수,평양시민씨 좀더 설쳐라
news,한국경제,김문수,눈물을 흘렸다고? 전광훈이 옆에서 찔찔 짤때 흘렸던 그거 말이지?
news,한국경제,김문수,관상이 말을 해주네
news,한국경제,김문수,저 마지막 법대교수 누구냐? 이름도 못밝히고 글도 조악한걸로봐서 기자 뇌피셜 아닌가?
news,한국경제,김문수,유시민씨 당신이 어느방송에서 그랬죠? 나이 60넘어가면 정치고 뭐고 하면 안된다고.. 선거도 그렇고.. 그 이유가당신입으로 말한 60넘으면 뇌가 썩어간다... 그거 였잖아요? 당신 뇌는 이미 많이 썩었어요.그만 나오세요 방송에..그리고 정차에 관여도 하지 마세요.
news,한국경제,김문수,촉새야 주중아리 그만 놀려라.
news,한국경제,김문수,중졸 권양숙 여사는 되니? ㅋㅋ 모셨으면서 참 역겨웠겠다 그뿐인가...노무현 대통령은 고졸 아니냐 속으로 꽤 무시했겠다
news,한국경제,김문수,아니 자기가 한말은 비하가 아니래요. 남들은 다 비하로 들었는데 왜 맨날 아니래요. 그렇게 치자면 이준석 말은 그냥 누군가 했었던 질문 이잖아요. 왜 인정을 안하세요. 김문수 부인은 감당 하지 못할 자리에 있다고 말하면서 김대중 부인과 노무현 부인을 함께 엮어서 비하 한거 맞잖아요? 그분들도 감당 하지 못할 자리에 올라갔다는거 잖아요 지금 그렇게 말해 놓고 본인이 했던 말인데 왜 부정 하세요? 상대편만 아니라 모든 진영에서 아무 잘못이 없는 고졸 여성을 비하 했잖아요. 인정 하고 사과 부터 해야지요 이준석은 불편함에 사과 한다잖아요
news,한국경제,김문수,문수쇼맨이네 눈물도많아 그게 질질 짤 일이냐 임마
news,한국경제,김문수,석열이한테도 맨날 제정신아니라고 했는데 뭐가 잘못된거냐 여자한텐 하면 안되는건가
news,한국경제,김문수,내편 무죄 니편 유죄의 좌파 떨거지들..공정 정의는 하수구에 쳐밖고. 국민을 사기친. 범죄자. 지지하는 개 돼지들 ..
news,한국경제,김문수,그냥 깨끗하게 잠시 정신이 나가서 잘못한 발언이라고 솔직하게 인정하는 것이 모양이 더 좋다. 다른 말로 돌리면 그들이 하는 전술로 밖에 보이지 않는다. 오죽 못난 발언이면 노트 빌려 준 사연까지 들고 나왔을까?
news,한국경제,김문수,1번. 찍으면 절대안됨. 그의가족들 봐라. 일제샴푸. 에르메스스스킨. 초밥 과일 등등 장난아님. 완전 가짜진보임
news,한국경제,김문수,아주 게넘의 자시겨
news,한국경제,김문수,비하인줄도 모른다는건 그냥 그런사라민가부다
news,한국경제,김문수,신경쓰지마요
news,한국경제,김문수,여공출신이 영부인된다고 신났다며 여성비하야. 제명이 공고출신에 재판중에도 대선나오는데 지지하면서. 내로남불의 전형
news,한국경제,김문수,젓가락 성기까지 나오는 판에저건 양반아닌가. 별걸다 프레임씌우네. 유시민님 힘내세요.
news,한국경제,김문수,"모든 여성이 이 종자를 극혐. 단박에 비호감1순위 등극 축하한다. 야. 어제 광화문에서 니 기준 ""수준 높은""여성을도 어제 다 니 욕하더라.아니지. 니가 여혐이지."
news,한국경제,김문수,저잣거리에 진짜 혀를 뽑아 걸어놔야 될 종자
news,한국경제,김문수,니들은 도대체 뇌속에 뭐가 들었니 말로 표현 하기 그런데 옛날에 정모씨도 노인비하 발언으로 나라를 어지럽게 하더만 하여튼 니들 뇌속에 뭐가 들었으며 그 뇌속에 들은 것이 이 나라를 니들의 혀로 쳐 시부리면 나라가 국가가 들썩 들썩 거리니 희열을 느끼니 진짜 골때리는 족속들 아이가 말이다 정신병자들도 아니고서야 아익ㆍ 나라가 어디로 갈란지 이 자들을 빨고 있으니
news,한국경제,김문수,국민의힘댓글공작팀과 가짜 기자회견 기획https://youtu.be/pkwqSsRwCO0?si=ddeb-ZEjCYG2yNkt
news,한국경제,김문수,니 마누라는?세상에 못난놈
news,한국경제,김문수,EBS 누나와 아내 딸 모두들 유씨를 응원하고 있는걸까요. 뛰어난 문장가인 그의 예측과는 다르게 1비트 1억돌파는 이미 예전의 일이지요. 60대가 넘으면 뉴런이 파괴라도 되는걸까요? 오늘도 그는 인플루언서의 욕망을 놓지 못한채 여전히 관심에 목말라 있군요. 상상속의 계좌추적으로 무고의 혐의를 입은 그에겐 이미 어떤 속박조차 이겨내는 강단이 느껴집니다. 대한민국은 그에게 은혜의 조국입니다.
news,한국경제,김문수,너절하다...더런 종자야
news,한국경제,김문수,매를 버는구나
news,한국경제,김문수,윤석열대통령만드는데 1등공신.추미애.김문수대통령만드는데 1등공신.유시민
news,한국경제,김문수,유시민은 세련되고 위트있는 이준석이지 털보가 살살 띄워주면 막 신나서 이야기 함
news,한국경제,김문수,뇌도 썩고 입도 썩고…어쩌냐…
news,한국경제,김문수,어째 민주당이나 민주당 강성지지자들은 태세변환이 심함? 그냥 잘못 인정하면 죽는병 걸림?
news,한국경제,김문수,제잘못이라거하지마 . 너말고 누가 또있냐? 그럴때 주어를 빼고 이야기하는거야. 좌익스럽네. 무조건 잘못했고 여성 비하했다고해.
news,한국경제,김문수,"일반 사람들이 생각할 때 노조는 아주 그냥 과격하고, 세고, 못생기고”라며 “저는 반대되는 사람이거든요. 예쁘고, 문학적이고, 부드럽고, 네 그런 사람이에요. 자기는 예쁜여자니까 노조활동 안한다는 말 여성혐오같은데"
news,한국경제,김문수,"니네는 세상 참 편하게 산다,,,"
news,한국경제,김문수,얘들 특! 절대 잘못하고 실수해도 인정을안함~
news,한국경제,김문수,김어준 유시민 이제 대중에 나오지마라
news,한국경제,김문수,유시민 정신이 오락가락하는거지
news,한국경제,김문수,이게 해명이냐? 유시민은 당장 은퇴하고 미디어 근처 얼씬도 하지 말길
news,한국경제,김문수,유시민 니가 제정신이 아닌게지. 본래 그런것인지는 모르겠지만 정신줄 놓고 사는 것은 너님 같아 보인다.
news,한국경제,김문수,이재명한테 겁나게 깨졌나보네!!ㅎㅎ
news,한국경제,김문수,"참으로 유시민과 김어중 스럽다.. 그저 남 비하 하고, 비웃고, 적대시 하고, 깍아내리면서 깔깔 거리고.. 유치와 비열함, 그리고 거짓과 모사의 끝판왕들.. 절대 사람은 바뀌지 않는다.. 김문수부부 그래도 힘내시길!"
news,한국경제,김문수,유시민은 경솔했고 우리는 지도자를 뽑는 이번 선거에서 기이한 정당들과 기이한 후보들 중에서 어쩜 차선책으로 누구를 선택하느냐 기로에 서있다. 힘을 가장 많이 가진 당이 서슴없이 독재 정치의 망령이 되살아 낳고 두번째 당이 갈지자 거름 마를 하고 있다. 도덕성이 가장 결여된 사람이 후보가 되고 그 당은 그대로 추앙 한다. 국민은 어리벙벙 하고 정신 차리니 나도 이낙연이 지적한 대로 그대로 한표 주기로 했다. 독재를 반대했더니 어느 날 반대했던 사람이 독재자로 손을 흔들고 있다. 그건 아니다. 잘 보고 차선책으로 라도 잘 가자
news,한국경제,김문수,유시민 이넘 멀쩡한 일반인을 대학 스파이로 몰아 각목으로 무참히 때려 살해한 살인범 아닌가? 자숙하고 있어야될 넘이 옛날일이라 사람들 기억 못할줄 알고 촉새처럼 나불나불~~
news,한국경제,김문수,선동하고 거짓말하며 변명하고 합리화 시키는 놈들은 쥬디를 찢어야 한다
news,한국경제,김문수,부족하고 못난사람이 내가 현재 무얼하고 있고 미래에는 무엇을 어떻게 할지에 대해서는 말하지 않는다...왜 모르니까? 대표적으로윤석열 우두머리가 그랬다... 3년간 항상 남탓만 했다. 본인도 능력부족 인지하고 인정도 했었다. 김문수 또한 과거에 내가 뭘 했다만 예기한다. 능력자는 과거의 치적과 현재의 능력이 미래에 대한 가능성과 확신에 대한 믿음을 줘야 하는데 김문수는 반대이다. 현재는 어떠한가 사이비종교 행동대장에 불과하다..노동부장관 자리는 지난 대선 우두머리와 전광훈의 협잡한 딜의 성과일 뿐이지 능력있어서 발탁했을까..
news,한국경제,김문수,유촉새 해명도 유촉새답네 가증스럽고 가식적이고 네가 하는 말은 단지 잘난줄 아는 인간의 말놀음일뿐이다
news,한국경제,김문수,거니의 노예견이 악어의 눈물을 흘리는 거니?
news,한국경제,김문수,ㅇㅇ 니가 전국 고졸 이하들의 찢죄명 표를 죄다 찢음 ㅋㅋㅋ 김문수가 되겠노 ㅋㅋㅋ 여윽시 유촉새 ㅋㅋㅋ
news,한국경제,김문수,나이가 60대 중반이 되니 뇌가 썩었나
news,한국경제,김문수,대통령을 욕했다고 국정원에 긴급조치 위반으로 끌려가는 새로운 유신시대에 살아갈까봐 겁난다. 찢죄명과 더불어탄핵당은 그러고도 남을 넘들이다.
news,한국경제,김문수,저거 또 말장난 하는거봐라 진짜 저거 뭐임? 내재적 접근 ㅋㅋㅋ
news,한국경제,김문수,저질 유시민
news,한국경제,김문수,법카로 세금쓴 혜경이는 타고난 영부인이라는 좌파머리 ㅋㅋㅋㅋ
news,한국경제,김문수,운동권은 못생기고 세다 라고 발언한건 뭐고?
news,한국경제,김문수,문재인 부인 김정숙은 해외순당 대통령 적용기 타고가도 그런말이겠네.. 진짜로 김정숙은 정신이 붕 떠서 해외여행도 적용기 타고가고.. 옷값도 국민 세금으로 펑펑쓰고.. 그래서 김정숙은 정신이 풍 떠거냐. 유시민아.
news,한국경제,김문수,김건희 돈도많고 미인인데다. 능력까지. 있었으니. 얼마나 미워했음 그렇게 헡뜯고 악마화해서 3년내내 스토킹하던것 저드러운. 비열한 극좌들의 여성비하행태. 치가떨린다. 박근혜 김건희 꼬처럼 고운. 두분 희생된것에 가슴아프다
news,한국경제,김문수,설난영이 노조와 여성 노조원을 비하한 걸 보면 유시민 분석이 정확한 것. 설난영은 방구석에 처박혀 있어라. 외모부터가 대단히 비호감. 니가 나오면 나올수록 김문수 표 떨어져. 김혜경 여사를 본받아라.
news,한국경제,김문수,유시민은 고졸인 노무현을 얼마나 가짠케 생각했을까? 권양숙은 더더욱..
news,한국경제,김문수,노동운동까지 했던자가 어쩌다 저리 권력의 맛을보고 변할수가 있는지 ..
news,한국경제,김문수,그걸 해명이라고 늘어놓냐. 그러니깐 너는 욕을 바가지로 먹는거야. 사죄도 없고 뻔뻔한 이죄명이 같은 인간.
news,한국경제,김문수,개소리엔 잘못했다고 싹싹 빌때까지 그냥 두두려패는 몽둥이가 약인데~
news,한국경제,김문수,그렇게 형동생 하던 사이면서 그러고싶냐? 진짜 양심좀 있어라
news,한국경제,김문수,궁금해서 김어준과 한 대화 영상 다 봤습니다. 대한민국 어떤 사람이 제정신이 아니다 란 말을 좋게 받아드릴까요? 학벌이 낮아 대학 나온 남편을 만나 남편이 국회의원이 될거라고 선택을 했고 도지사가 되 더 좋았고 대선후보가 되서 제정신이 아니다라고 말하는데 이걸 좋게 받아 드릴 사람이 누가 있겠습니까? 이상한 말장난 하지 마시죠. 그럼 전노무현대통령 영부인도 그래서 결혼 했습니까? 이게 이념과 무슨 상관이며 민주당이 바라보는 세상 입니까?
news,한국경제,김문수,김문수 후배가 나이먹은 할배에 불과하면 니는 나이먹은뒷방 늙은이에 불과하다
news,한국경제,김문수,계급사회를 만들고 차별사회 갈라치기 고졸 중졸은 영부인이 되면않되고 고졸은 출신대통령은 있어서도 안된다는 말인가 저런. 사람이 노무연때 장관을 했다는것이 노무연 귄영숙여사. 김대증대통령에게 미안하고 죄스럽지도 않는가 고졸 출신도 니보다 니배우자 대졸보다 훌륭하고 지식인이 이대한민국에 많다는 사실을 염두해두어라
news,한국경제,김문수,유시민씨는 자신의 삶에 대한 진지한 성찰이 필요할 것으로 보입니다. 삶의 의미와 목표가 너무 공허하지 않나요?
news,한국경제,김문수,학력비하 하는자가 민주운운 말이되냐???갑질 그만해라 꼴갑~~~
news,한국경제,김문수,알고보니 이재명과 동급~근데 이 늙은씨놈은 루저일뿐 재단에서 사퇴하라 !!저런 노인네가 노무현과 연관인 자체가 이재명임
news,한국경제,김문수,이런 인간이 민주화 운동. 이것이 광주 정신
news,한국경제,김문수,성기내놓고 달려드는 선거판인대 제정신아니라는정도는 덕담이지.
news,한국경제,김문수,이준석 유시민 이놈들이 부정선거 숨기려고 국민들의 속이고자 논란을 만들고 있음 ~ 온 나라가 구석구석 부정선거로 난리 투표한 사람보다 선관위가 발표한 인원이 40~ 60%가 많다 40% 이상 조작 숨기려고
news,한국경제,김문수,도 고졸인데
news,한국경제,김문수,비굴한자식 니사수 노무현부부도 학벌운운해봐라 길게이야기늘어놓지말고 그냥잘못 앞으로절대안그러겠다해라 밥값도 뫃하는모지리
news,한국경제,김문수,고졸 노동자설난영이였다고..세상에.. 감히 민주화운동과 인권변호사인 노무현대통령의 고졸과 그업적을 설난영과 비교를해? 진짜..정신이 괜찮은거냐
news,한국경제,김문수,유시민 참 못됐다
news,한국경제,김문수,유촉새 니가 인간이냐?
news,한국경제,김문수,사과같은 사과도 없이 말같지도 않는 변명만 끝없이 늘어놓는구나.
news,한국경제,김문수,"참 괴변만 늘어 놓는구만. 여튼 조동이만 살아가지고 누차 얘기했지, 유촉새는 참을수 없는 존재의 가벼움으로 분명 사달날꺼라고. 이번에 자뻑, 아주 나이스했어."
news,한국경제,김문수,말로는 서민을 위한다고하지만 속내는 선민의식에 빠져있는 좌파의 실상을 그대로 드러냈다. 저들이 집권하면 잘난 자기들만을 위한 잔치를 벌일것이다.
news,한국경제,김문수,몬소린지도모르겠다 그입좀다물고살아라
news,한국경제,김문수,"궤변 같이 들린다. 그저 변명인 것으로 받아들여진다. “내재적 접근법”? 실제로 설난영 씨가 그렇게 생각하는지를 본인의 잣대로 단정을 짓는다? 자칫 그것은 비약이 되기 십상이지 않을까? 전지적 시점의 서술자도아니고 타인의 내면을 자신의 시각에서 이렇다, 저렇다 단정 짓는 것은 지식인이 할 일이 아니다. 비판하고 싶으면 소설 쓰지 말고 직접 겉으로 드러난 말과 행동을 가지고 정확하게 비판하라. 노동자 여성으로서 지식인 남성을 만나 고양되었을 것이다이라는 그 접근 자체가 여성과 노동자 비하이고 폄하라고 본다."
news,한국경제,김문수,ㅡㅡㅡㅡ 자기가 말해 놓고 뭔 변명을ㅋ 오히려 김문수의 속깊음과 인간미와 인성이 더 부각되는 것 같다....
news,한국경제,김문수,"의도 없이 비난한 것은 그런 생각이 뼈속까지 자리 잡았다는 거지, 차라리 의도 있시 비난하는 것이 그나마 들 자리 잡은 거다"
news,한국경제,김문수,뇌가 이젠 다 녹아 없어졌네 늙고 추한 시민아
news,한국경제,김문수,유시민 참 구차스럽네
news,한국경제,김문수,그걸 변명이라고ㅋ 역시 뇌가 썩었네
news,한국경제,김문수,"50대남성으로 밝혀진 혜경궁김씨 댓글로 엄한 김혜경씨 모욕하고 조롱했던 놈들이 갑자기 정의로운척 해봤자 설득력이 없음. 어차피 극우 댓글 여론 조작단인거 다 티난다. 이런 한심한 족속들한테 놀아나지 말고, 전광훈 사이비 내란 세력 몰아냅시다"
news,한국경제,김문수,저걸 지금 사과라고 하는거냐?
news,한국경제,김문수,"끝까지 실망시키지않군. 해명과 사과도 궤변일세. 어떤 말을 갖다붙여본들 그 때 그 방송에서의 눈빛,목소리, 제스처 , 의도,맥락,내용 모든 것이 다 여성 비하, 모독, 비난 일색이었다. 내용만 언어가 아니다. ㅉㅉ. 된통 걸릴 줄 알았다. 저 위선."
news,한국경제,김문수,아무말 대잔치
news,한국경제,김문수,저런자를 지켜주려 모진 고문도 이겨내고 한쪽 귀먹고.. 김문수 참 딱하다. 역시 머리검은 동물은 거두는게 아님..
news,한국경제,김문수,더한말들도 뱉어들내면서 저 말이 대수야? 당시 라이브로 들으면서 특별히 거슬림이 없던 말이 이렇게 파장이 클 줄이야. 의도적인가..? 잘알던 사이들이었잖아. 그리고 ‘대학도 못나온 여성 노동자’류의 의도로 들리지 않았다
news,한국경제,김문수,윤건희가 가니 설문수가 오나? 미스가락이나 노조는 못생겼다가 할말은 아닌듯
news,한국경제,김문수,주제파악 못하고 심히 나대는꼴이..유시민말이 딱이드만 뭐
news,한국경제,김문수,그게 그 말이지?핑계가 어설프다 너
news,한국경제,김문수,직접 말한거 들어보니 유시민 제정신인가? 싶다. 하여튼 추미애와 같이 똥볼 차는데는 선수네. 항상 본인 입이 문제야.
news,한국경제,김문수,우와...진짜 더럽게 빨아주네........어쩌다 이래됐냐.....
news,한국경제,김문수,"이번대선은 나라와 경제망친 윤석열과 국짐심판이란 본질은 변치않는다..밸류업 1년넘게 아무성과못냇고, 동해유전쇼 실패, 의대문제 실패로 국민고통, 내수는 절벽에 경제는 마이너스성장..거기에 김건희방탄위한 검찰권남용에 불법계엄까지..언론인 비평가 유시민이 문제가 아니지."
news,한국경제,김문수,서울대가 부끄럽고 너를 장관 시켜준 노대통령이 원망스럽고 너하고 이나라 하늘 아래서 숨쉬는게싫다..거울한번봐라 얍하게 독하게 변한 니얼굴좀봐라
news,한국경제,김문수,해명글이라고 살펴보니 역시 같은말 같은데. 아니 안드로메다를 돌다 다시 돌아온 느낌?
news,연합뉴스,김문수,깜도안된게
news,연합뉴스,김문수,"초딩회장 선거도 이렇게는 않한다, 좀 자랑스런 대한민국 격에 어울리게 언행에 품격을 갖추자. 얘들은 뭘보고 배우겠냐, 과대망상환자 헛소리 하는것도 아니고 ㅠㅠ"
news,연합뉴스,김문수,김문수 대통령이 찢재명 깜방보내 깨끗이 정리한다
news,연합뉴스,김문수,2019년도에 전광훈이 한테 전재산 헌금해라던 새끼가 할 소리는 아니지
news,연합뉴스,김문수,"계엄으로 인해 국회에서 국무위원들 일어나서 사과할 때 혼자서만 안했던.....근데, 대선이라고 잘못했다고 큰절하는 이중성이란.... 필요할 땐 머리 숙이고, 배부를 땐 사과라는건 모르는... ㅉㅉㅉ..... 당선되면 어떤 상황이 될지 뻔하다... 윤씨, 전광훈이 좋아하겠구나.."
news,연합뉴스,김문수,"이봐라, 또 거짓말한다. 거짓말을 밥 먹듯 안하고 물 마시듯 하는구나~"
news,연합뉴스,김문수,김문수 후보님 리박스쿨에 대한 입장을 후보님이 직접 해명해주시길 바랍니다.
news,연합뉴스,김문수,과거 영상보니 김문수 너 먼저 추방될 거 같다.
news,연합뉴스,김문수,"악종들의 주특기가 거짓말,거짓짓,조작짓,사악한 손자병법 짓이지!!!!!! 그래서 10계명에도 거짓말 하지 말라고 나오공! 100년도 못사는 것들이 거짓말 밥먹듯이 하면 이미 지옥티켓 발부된 것들로, 죽으면 지옥간당!!!!"
news,연합뉴스,김문수,다른건 모르겠는데 공직에 있으면서 거짓말하는건 아니지
news,연합뉴스,김문수,"이재명은 집안 자체가 범죄자 DNA이다. 이재명의 조카는 2006년 암사동 모녀살인 사건의 살인범이다. 그는 교제폭력과 스토킹 범죄의 시발점이다. 살인자는 모녀를 칼로 수십차례 찔러 난도질을 하여 살인했다. 이재명은 살인자 조카를 심신미약으로 변호했다. 민주당은 2021년 중국 공산당 창당 100주년 대회에 참석해 공산당으로서 민주당의 깃발을 꽂고 온 기사를 봤다. 이것이 이재명을 비롯 민주당 정체성이다. 국민은 반국가세력과 공산세력, 사악한 범죄공동체에 맞선다. 이번 대선은 자유민주주의와 도덕성의 부흥이다. 🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷"
