platform,press,keyword,comment
news,한겨레,이재명,이준석 지보다 한두살만어려도 엄청 꼰대짓함. 지 후배들 대하는거보면 핵꼰대임. 그래놓고 윗사람들한테는 겁나 기어오름 그냥 인성이 막장인데 40살 먹고 저러면 가망없다는 소리임 장가도 가기 힘들듯
news,한겨레,이재명,다들 막 가져다쓰네... 운영사가 마케팅도 정신상태도 제대로 운영할생각이 없고 오로지 부동산 차익만 바라고 들어가서 그모냥 난거지 그걸 누굴탓하나? 안해줬으면 안해줬다고 난리쳤을넘들...준서기는 깜이 안된다. 어디가서 면서기라도 좀 하고 다시와라
news,한겨레,이재명,이재명 지입으로 이야기 한거면서 ㅋㅋㅋ
news,한겨레,이재명,행위 뺀다며??ㅋㅋㅋㅋㅋ어이가 없네ㅋㅋㅋㅋㅋㅋㅋㅋ이중성이 엿되긴해
news,한겨레,이재명,다 떠나서 이준석 업적은 뭐지? 10석열 당선 1등공신?
news,한겨레,이재명,준석이는 이번선거로 정치는 끝낫다 거니 작부년과 개검에게 약점잡혀 눈치보고 조정되는 인간일 뿐이다
news,한겨레,이재명,"이러고 있으면서 정치보복 안한다고 하는 거 넘 웃기네. 방귀 뀐 놈이 성 낸다더니 대선토론에서 부정선거 허위사실 유포한 측이 이렇게 날 뛰는 건 머리가 없는건지, 양심이 없는건지."
news,한겨레,이재명,이재명은 허위사실 유포해도 된다며?
news,한겨레,이재명,자기 입으로 얘기해 놓고 아차 싶은거지ㅋㅋㅋ 이재명은 합니다 입으로 망합니다
news,한겨레,이재명,거북이 왜이브파크앞 상가 텅텅비어있다. 조선인 전용 상가생숙 거북반달섬 망한지 오래지. 재멍이가 왜이브파크 유치한건 사실이고 망한것도 사실인데 망한건 니들이 국뽕팔이에 속은 조선인이라 당한거임.
news,한겨레,이재명,모두 선동꾼이다
news,한겨레,이재명,"이준석이는 진실하지 않은 친구로 보인다. 거짓말 너무 잘하고 정치를 잘못 배웟다. 비방,반대만 할 줄 알고 대안은 없다. 참 실망이다. 노무현의 길을 가겠다는 친구가 그러면 안된다. 노무현을 이준석이는 말할 자격이 없다. 역시 이준석은 박그네키즈일 뿐이다. 허은아가 얼마나 실망했으면 나왔을까? 천하람의 앞으로 진로가 궁금하다."
news,한겨레,이재명,젊은놈이 정치를 디럽게 배워서 하는 짓거리가 ~~~
news,한겨레,이재명,"거북섬 말아먹고 ,치적 자랑한 놈이 이죄명 아닌가?이게 큰일이라는걸 알아채기는 했놔보네 이죄명 싼 똥을 치울려니,이준석을 고발? 참 고마운 일이네 ㅋ ㅋ"
news,한겨레,이재명,참 나쁜 아이
news,한겨레,이재명,국짐은 온갖 내용가지고 고소고발 하면서 이것 가지고 뭐라하면 대체 내로남불국짐당은 뭡니까? 해체가 답이네
news,한겨레,이재명,젊은 것이 대통령되지도 못할 것이 허위로 선거표 공약하는 놈은 미래에도 지지하면 지지 다 생매장을 시켜야지 정치꿈도뭇꾸게
news,한겨레,이재명,그 말같지 않던 사법리스크....당해 봐라. 준석이사법리스크.
news,한겨레,이재명,분명히 찢재맹이가 -지가 유치한 지업적이라고 연설했습니다--연설문들어보세요--민주당은 귀머거리인가???
news,한겨레,이재명,이준석이 헛소리하다 깜방행이네.. 준석아 니가 거짖말 쟁이내..ㅋㅋㅋㅋ
news,한겨레,이재명,일단 비방부터... 아니면 말고... 국민들을 너무 무시하네...젊은(?) 친구가 아직도 이런 구태스런 선거운동을 ??? 나이가 젊어도 하는 말과 행동은 구태정치 40년은 한것 같으니... 젊은 정치인들을 욕되게하는 행동이란걸 깨달았으면...
news,한겨레,이재명,명태균의 인질로 대선에 나온 넘......
news,한겨레,이재명,어린 나이에 정치판에서 못된것만 배워가는거같아 안타깝다
news,한겨레,이재명,"이준석 사법리스크 1개 추가요 ㅎㅎ 성상납, 명태균 등 ㅎㅎ 검찰 캐비넷에 많이 들어 있네."
news,한겨레,이재명,아가리파이터!시끄러임마!!!
news,한겨레,이재명,이준석 재산이 20억 넘는데 소득공제 받어본적이 엾는놈이 어디서 돈으로 나온건지 누가보면 3선한거 같은 어른흉내내는 못돈것만 배운 간신
news,한겨레,이재명,거북섬 ㅋㅋㅋ 여기도 대장동 비슷한 사례인가 돈은 누가번건가? 거북섬은 지금 눈물섬이다
news,한겨레,이재명,이렇게 준서기도 사라지겠다 태균엉아랑 김영선 공천개입도 수사 받아야 하고 여론조사도 마찬가지니 갈라치기 비호감 1인자 등극 축하한다
news,한겨레,이재명,"상가 공실율이 수년, 85% 이상인데....?"
news,한겨레,이재명,국정농단 내란수괴의 키즈 이준석 성접대의혹 명태균게이트의혹 이준썩
news,한겨레,이재명,준서기는 본인이 잘 되는길을 모르는듯~~~ .준서기는 국짐짐짐들을 정신차리게해야 본인 앞길에 도움되건만~~~~???? 아참 준서기는 아직 윤거니 캐비넷에 발목이 잡혀있것네~~~~???? 저번에 알굴벌개져 꼬리내리고 윤식열 지지사는거보니~~~. 역사는 밤에 이루어진다~~~ 준서기 밤에 운동한거 뭐 있나~~~~?????
news,한겨레,이재명,"이준석의 남녀 갈라치기, 세대별 갈라치기는 누구나 아는 사실인데, 이걸 부정했다면 그 유명한 허위사실공표죄가 성립되는게 아니던가? 개검은 당장 이준석을 수사해서 기소하라!"
news,한겨레,이재명,준석이는 어차피 곧 정치권에서 없어질 애고 나병자는 빠루로 곧 사라질 애고 진우는 귀연이 친구라며? 위기가 닥쳐오니 본색이 드러나네!
news,한겨레,이재명,상대후보 딸 갭투기 했다고 거짓 선동해 당선되늠이 윤건희 뒤 구린거 잡고 그냥 넘어간것 같던데 명태균 특검으로 제대로 수사해보길
news,한겨레,이재명,"양두구육, 사기, 거짓말, 얍삽함, 촐싹... 이준석 인성이다"
news,한겨레,이재명,성상납 의혹 받는 개준석.도덕성 1도 없는것이 무슨 정치를 한다고 🐕 가 웃는다
news,한겨레,이재명,이준석 나경원 주진우 허위시실 유포 정계 떠나라
news,한겨레,이재명,"ㅉㅉ. 변호사, 검사넘들이 정치 하면 할줄아는게 .... 고소 고발 육갑떠는것 뿐이니"
news,한겨레,이재명,절믄아가 싹아지 가 없드라니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ건방을 떨어요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 척하며 주접을 떠는건 완죤 꼰대 스타일
news,한겨레,이재명,고발잘해따 입잘못놀린 대가를 치러야 입다문다 스톤리 못된버릇 고치게 도와줘라
news,한겨레,이재명,애넨 지들한테 불리하면 고발질이네 이재명부터 재판받아라
news,한겨레,이재명,"이게 작년 11월 한겨레 기사다... 지난달 22일 정오 세계에서 가장 큰 규모의 인공서핑장인 웨이브파크가 있는 경기 시흥시 거북섬 일대는 인적조차 찾아보기 어려울 정도로 적막했다. 내부가 텅빈 식당 앞에서 의자에 걸터앉은 50대 주인장은 “점심 때인데도, 아무도 없다. 손님이 아예 없는 날도 부지기수”라며 이같이 푸념했다. 그는 주변 건물을 가리키며 “상가는 넘쳐나는데, 다 비어 있다. 임대료와 대출이자 내는 것도 막막하다”고 말했다."
news,한겨레,이재명,재명이 지지율 하락에 준석이가 큰영향
news,한겨레,이재명,고발 안하고 찬는 성숙한 이준석 vs 고소고발 협박하는 5살 민주당 이재명
news,한겨레,이재명,"명태는 병들고 온전하지 못하고 패배자 같은 인간들이 방법이 없을때 야매같은 자신에게 온다고 합니다. 개장수와 윤괴물, 내란당 대부분이 병들과 정상이 아니라는 것이죠"
news,한겨레,이재명,둘다 망한건 매한가지야. 웨이브파크는 뭐 달라? 게다가 거북섬은 아닌데 왜 거북이 인형 들고 나와서 유세를 하냐? 변명도 추잡스럽다.
news,한겨레,이재명,"내란당것들은 말꼬투리하나 잡아 부풀려 큰건 만들고 싶어 안달이구나.종편쓰레기가 다 내란당 빈정 이깐족 스피커니까. 신났지,.근데 국민들귀엔 안들리는데 ㅋㅋ맨날 일과 봉사는 안하고 씹어대는게 일인데 그냥 껌이나 씹어대라"
news,한겨레,이재명,못된 것만 따라하고자 빠졌네
news,한겨레,이재명,발악하는 내란세력과 붙어가는구나?
news,한겨레,이재명,내란수괴 윤석열은 극우 유튭으로 올드한 긁우 이준석은 펨코로 나락
news,한겨레,이재명,야 하바드나왔다는 준식이는 대충알고 대충떠드는 구나 사실관계확인하고 주딩이 떠들어라 앞으롱계속 고소장 밀려든다 입 조심해라~~
news,한겨레,이재명,이준석. 그래서 오늘도 명태균과 통화했는지?
news,한겨레,이재명,깐족이 반드시 허위사실로 재판하여 선거권 박탈하자
news,한겨레,이재명,허위사실.거짓말은 니들이하고있는거쟎아
news,한겨레,이재명,만쥐당아 양심있으면 리죄명부터 고발해라
news,한겨레,이재명,거북섬이 망한거니? 웨이브파크가 망한거니? 정확히 얘기해라...
news,한겨레,이재명,"5월 4일 한국경제기사중 일부..... 이미 90% 비었는데 그걸로 되겠나""…희망 잃은 상인들거북섬 상가 공실률은 올해 1월 기준 87%에 육박했다. 3253개 점포 가운데 단 13%만 입점했는데, ...... 팩트를 처 말하니까 허위사실이라며 처벌 되지도 않는걸로 고발..."
news,한겨레,이재명,더불어종북사기탄핵고발내란전문당 수고!
news,한겨레,이재명,빈정 이깐족선생은 인성이 안됐고 제대로 일반 사회생활도 해본적없는 그냥 쥬딩이로 씨부리고 살기만한 인격 감성 공감부족. 너도 정치 그만했으면 사회가 정치가 덜 삭막해질수도.
news,한겨레,이재명,낙선목적의 허위사실유포면 뱃지 날라가겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
news,한겨레,이재명,고한솔기자 오랫만이네. 강성범 씹어대더니 정신 차리셨나?
news,한겨레,이재명,거북섬 공실률 80%이상이다
news,한겨레,이재명,생각 할 수록 괴씸하네 너무 나쁜 사람 이준석씨
news,한겨레,이재명,허위사실 유포는 앞으론 무죄 아닌가여??
news,한겨레,이재명,저런 ㅉㅉㅉ 얼마나 급하면 허위사실을 유포할까 기사 읽지도 않고 복붙하는 허위 댓글 많이 보이네요. 이런 사람들 처벌 꼭 받길 바래요. 상대후보 허위 사실을 만들어서 정치 하는 사람 그만큼 자신이 국민을 위해 일 할 사람이 아니구나를 보여주는 반증아닌가요?사익을 위해 정치 하는 사람은 대한민국에서 없어져야 한다 생각합니다.내란이 종식 되지도 않았는데 정말 참담 하네요
news,한겨레,이재명,거북섬이 망한거냐? 웨이브파크가 망한거냐?정확히 사실관계 얘기해라..
news,한겨레,이재명,준슥아 좀 알아보고 내뱉어라 무조건 헐뜯지말고 팩트체크 해봐라~~ 그래서 너는 정치하면 안되는거다
news,한겨레,이재명,00운 시즌2 분노의 공염불 외우기 ㅋㅋㅋㅋㅋㅋㅋ
news,한겨레,이재명,야너도 꼰대야 40먹은놈이 20대 대변한다고 사회경험없는대학생들 부추켜 표나구걸하는 내란당출신답다
news,한겨레,이재명,이자식은 감옥 보내야함 그리고 학식좀 그만 쳐먹고 다녀라 학생들이 그만좀 오라 난리더만
news,한겨레,이재명,펨코 글 믿다가 이준석 골로가네 ㅋㅋ
news,한겨레,이재명,시흥시민앞에가서 거북섬 소리하는인간은 소시오패쓰 아니냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
news,한겨레,이재명,누구든 허위 사실 유포는 엄청난 큰 죄다. 특히 극우와 극좌 유트버들 그리고 대선 운동시 후보들도 마찬 가지다. 국민들을 혼란에 빠트리는 엄청난 큰 죄다 국민 여러분 항상 팩트 체크 하시길 바랍니다 가까운 예로 허위 사실 때문에 연예인들이 얼마나 피해를 봤고 사망까지 이르게 하는 큰 범죄 입니다
news,한겨레,이재명,"갈라치기, 트러블 조장 메이커 이준석은 반드시 처벌되어야"
news,한겨레,이재명,그나저나 준석이는 직업이 뭐지?직업을 들어본 적이 없음.
news,한겨레,이재명,나베는 곧 머리에꽃꼽고 돌아다닐거같다. 정상이 아녀.
news,한겨레,이재명,ㅎㅎ 쓰레기적폐들의 최후의 발악이지요! 이번 대선을 통해 반드시 척결해야합니다!
news,한겨레,이재명,ㅋㅋ 이재명이 고발하는건 코미디네 대법 유죄선고받고 뻔뻔하긴 ㅋㅋ
news,한겨레,이재명,준석아 갈수록 비호감 1등 이준석 많은 국민들이 왜 널 싫어하는지 모르는 모지리..니 얼굴에 대통령 관상 없다
news,한겨레,이재명,이재명은 거북섬을 만들었다고 하지 읺았음웨이브파크 유치를 했다고 했음 이준석은 거북섬을 이재명이 만들었다고 자랑했고 장사도 안되서 문제가 많은데 그걸 어떻게 자랑하고 있냐 라는 비방을 함 거짓과 현실을 적당히 섞어서 비방 목적으로 말함 당연히 낙선을 목적으로한 허위사실 유포
news,한겨레,이재명,이야는 받으시 처벌 되어야 합니다... 예의가 1도 없는 놈..청년정치는 말뿐..
news,한겨레,이재명,언젠간 쥐어 터질거 같더니만ᆢ어린것이 인성이 보이드라ㆍ
news,한겨레,이재명,"이준석은 공직을 맡아서는 안된다. 첫째, 갈등을 부추긴다. 부모와 자녀, 여성과 남성, 장애인과 비장애인을 갈라치기해서 일부의 지지로 대선후보까진 됐으나 여러 세력을 아우르고 통합해야 할 한 나라의 지도자로선 부적합하다. 둘째, 불공정하다. 시시비비를 가리고 원인을 따져 책임을 묻는 게 아니라, 본인에게 유리한 것만 선택가공해서 악의적 프레임을 씌우고 선동한다. 당대표선출, 허은 찍어내기, 김현정뉴스쇼파동에서 보듯 편법과 불공정경쟁을 일삼았다. 셋째, 억울하고 힘든 처지를 헤아리지 않는다. 차별을 개인 탓으로 돌리는 능력지상주의자다"
news,한겨레,이재명,찢틀러가 유죄판결 받게 생기니까 악법이라 없앤다면서 갑자기 고발 ㅋㅋㅋㅋㅋㅋ 개그하노? ㅋㅋㅋㅋㅋㅋㅋㅋ
news,한겨레,이재명,하버드 나와서 뭔가 달라. 새벽 4시에 칠불사에서 나무 심더라고. 스님이 시켰다고 거짓말까지 하대?
news,한겨레,이재명,싹를 도려내야 한다.
news,한겨레,이재명,이준석이 요즘 거짓말이 산더미처럼 쌓여가네. 선거 끝나고 선거법위반으로 고생좀 할듯
news,한겨레,이재명,또 준석이가 날조하려고 했구나.. 준석아 추하다
news,한겨레,이재명,이재명이 거북섬 시흥시장이랑 같이 했다고 선거 유세에서 얘기했는데요?
news,한겨레,이재명,"항상 똥 싸놓는건 국민의힘인데 그걸 치우려고 민주당이 해결하면, 똥 싸놓은 국민의힘이 똥치운 민주당에게 뒤집어 씌우는거냐?? 부끄러움을 모르는 국민의힘 내란당"
news,한겨레,이재명,잭스톤은 정치계는 물론이고 방송계에서도 퇴출시켜야합니다
news,한겨레,이재명,거북섬이 잘 되었다면 이준석이 거북섬 홍보 대사가 되었을 뉴스인데 이재명이 고발 한거 보니 쫄딱 망햇나 보군.이재명은 성남시청에다가 빚도 수천억을 남겨 김동연이가 해마다 그거 갚니라고 뺑이를 치고 있다던데..이재명..가는곳 마다 빚잔치군..나라가 빚에 파묻히면 기축국인 미국도 요즘 훼 까닥 하던데 우리졸지에 거지 된다. 똑같이 의사지만 쿠바 의사는 한달 월급이 15만원이라고 하더라. 빚지고 가난해진다는게 무얼 의미하는지 뼈저리게 느끼자. 이재명은 그 가난한 나라 안내자다. 자식들 굶어 죽이고 싶으면 찍어라.
news,한겨레,이재명,책상머리 알량한 지식은 설익은 불량 열매다. 솔직이 이인간은 잚은애가 너무때가 너무 붇은 불량식품이다.
news,한겨레,이재명,개장수 선거 끝나고 조사받아야지ᆢ해처먹은게 많아 빵에 가야할듯한데. 그때가서 정치보복 운운하지마라
news,한겨레,이재명,준석아..니는 지금 네거티브 할때가 아니야. 니가 박빙으로 한표가 아쉬운것도 아닌데 뭐하러 이런식으로 전략을 잡지? 니는 다다음 대선까지 보고 정치적 힘을 키우고 니 입지를 다져가면서 확실한 정치 노선을 보여줄때다. 지금 니 위치를 보고 움직여라. 초등생이 성인을 이길려고 까부는걸로 보여. 똑똑한 초딩으로 차기 대톤령감이라늠 이미지를 심어나가라
news,한겨레,이재명,이준석 깜빵 갈일 많타 C 8 느 음 !!
news,한겨레,이재명,이준석이도 감옥가게 생겼고 의원직도 박탈
news,한겨레,이재명,자기가 한말도 기억 못하는데 이정도면 치매 아님? 거북섬 웨이브파크 유치했다고 공방하는데 뜬금없이 거북섬으로 논점흐리기 해버리네 역시 민주당은 국민을 개돼지로밖에 안보는구나
news,한겨레,이재명,고발ㆍ탄핵병이 또 도진거냐? 아구 무셔라~~~
news,한겨레,이재명,준석이는 천벌 받을 거다.
news,한겨레,이재명,인간껍데기 뒤집어쓴 개고기...저거 누가 세상에 내논거여? 그것들은 개를 낳네요..
news,한겨레,이재명,이준석 저것도 잘난체만 하는 인간 속물(윤또라이는 똥물) 니 최후는 백종원 한테 가서 물어봐라
news,한겨레,이재명,준식이 사악하게셍긴넘아 넌 절대 지도자감이 아니다 간철수랑 어영부영하다가 사라질것이다 어린넘이 국짐당종자답게 못된것만 배워갖고
news,한겨레,이재명,이재명 후보님이 거북섬 하신거였어요?;; 저번에 놀러가 보니 완전 유령도시던데;; 투표 고심해봐야겠습니다;;
news,한겨레,이재명,이제 준서기가 겁나나보네. 이준석 대통령 가자~ 홧팅
news,한겨레,이재명,"허위사실 말해도 무죄로 법 바꾼다며?이것도 누군 무죄, 준석이는 고발이냐? ㅋ"
news,한겨레,이재명,거북섬 = 이재명표 대한민국의 미래. 찢재명 구속 기호2번 김문수
news,한겨레,이재명,사회약자들 무시하고 정치적으로만 해석하는 못되쳐먹은 40대꼰대 이준셕은 씨게 혼나야된다ㅡ부모가 뭐하는 사람인지는 몰라도 돈많고 여자무시하는 못된 아부지 인성 상상되드라~
news,한겨레,이재명,민주당의 내로남불이네. 이재명 방탄하기 위해서 허위사실공표죄는 선거에서 당선되거나 되게 할 목적으로 후보자 본인이나 가족에 관한 ‘행위’에 관하여 허위 사실을 공표하는 것을 처벌하지 말자고 공직선가법 개정하자면서 상대당과 후보는 허위사실공표죄로 고발하는 이중성을 보인다. 국민 보기 부끄럽지 않은가!
news,한겨레,이재명,거북섬이 망했고 이재명은 지가 했다고 했는데뭘 고발한다는거임??
news,한겨레,이재명,재명아 니가 거북섬에 웨이브파크 2018년에 개발해서 사람들이 상가 분양 들어왔다가 개폭망하고 사람 뛰어내리고 난리났다 ㅋㅋㅋㅋㅋㅋ 고소한다고 하늘을 가리겠냐 ㅋㅋㅋㅋㅋ
news,한겨레,이재명,이준석 비호감! 깐족과 너무 닮아!
news,한겨레,이재명,자기 정책을 내세우면 미래라도 있을텐데 옷통 네거티브라 얘는 부정적인 인상만 강하게 줌. 정치를 계속 할거면 지금이라도 제대로 된 니 정책을 내.
news,한겨레,이재명,전날 이재명 후보는 경기 시흥 거리유세에서 “(시흥) 거북섬에 웨이브파크라고 있다. 제가 (인공 서핑장을 만들려는) 업체들에게 경기도 거북섬으로 오면 우리가 다 나서서 해줄 테니 이리로 오라고 해서 인허가와 건축 완공하는데 2년 정도밖에 안 걸리고 신속하게 해치워 완공됐다”며이재명은 웨이브파크를 자랑했네요 거북섬을 자신이 했다고 자랑하지는 않았네요
news,한겨레,이재명,고맙다. 여론몰아서 한번 파보자
news,한겨레,이재명,이준석은 갈수록 비호감이네
news,한겨레,이재명,루리웹 사회정치 게시판 애들 거북섬 쉴드치는 방식이 대장동 때랑 똑같네 ㅋㅋㅋㅋ 단군이래 최대의 업적이라고 포장했다가 논란 일자 이준석 탓하기 ㅋㅋㅋㅋㅋ 에라이
news,한겨레,이재명,펨코가 씽크탱크인 정치인ㅋ 이걸로 유착만 뽀록남
news,한겨레,이재명,내가 거북섬산다. 웨이브파크 없으면 큰일난다. 이재명아니었음 더 심해졌을거다.
news,한겨레,이재명,어린너미 시작부터 정치를 잘못배워서 네가지가 아주 바가지야!!
news,한겨레,이재명,준서기 못된 버릇 치료 받자
news,한겨레,이재명,거짓말이 입에 붙었고 나쁜쪽으로만 잔머리씀 고로 못땟고 정치 잘못배웠음
news,한겨레,이재명,"서결보다 더할 분,"
news,한겨레,이재명,우짜지 태균이가 네 혼낼텐데
news,한겨레,이재명,우리나라의 정의는 무엇을 선택할까 ?
news,한겨레,이재명,어차피 명태탕으로 종신형 확정이라 두려울게 없는 우리 준스톤 ㅋㅋ
news,한겨레,이재명,준석이는 그냥 헛소문으로 바람잡이 하려고 후보로 나온듯 공약도없고 자기 소신없고 허구언날 팩트없는 딴지만 걸고다니는군 그러니 쓰고 버림이나 당하지 일회용준석
news,한겨레,이재명,왕싸기지. 그럴리도 없겠지만 니가 대통령되면 석렬이보다 더한놈될것. 왜냐? 무모하고 성숙되지않고 무례해서 편협된정치를할게 뻔하거든. 노무현정신을 니가 거론할자격없으나 노무현 입에도 올리지마라 격에 안맞다.
news,한겨레,이재명,이준석같이 남자와 여자 노인과 청년을 갈라치기 하며 젊은정치를 참칭하는 사람들이 사라지는 좋은 나라가 되었으면
news,한겨레,이재명,"준스톤 거북섬 사태 3줄 요약.1. 이재명 후보가 시흥에서 거북섬 내 '웨이브 파크' 조성 관련해 유세. / 2. '에펨코리아' 사이트에서 거북섬 관련 잘못된 정보 다수 유입 후, 이준석이 그대로 빨아서 페북 게시./ 3. 팩첵 해보니, 거북섬은 박근혜 남경필 합작이고, 이재명은 관련해 무죄판결 된 사실 발견, 이준석 페북 게시물 '급수정'."
news,한겨레,이재명,판사 못 믿는 것들이 고소는 왜 하지? 해봐야 편파적 판결 내릴거고 이를 못밭아 들이잖어
news,한겨레,이재명,이준서기 조동이로 거짓말만 나불나불나불~~~
news,한겨레,이재명,만주개장수 양두구육 성상납 이준석을 반드시 이번기회에 허위사실공표로 선거법위반 으로 선거보조금 토해내고 의원뺏지 떼도록 지옥끝까지 쫒아가서 탈탈털어서 생지옥으로 처넣어야한다
news,한겨레,이재명,즌슥이는 정치를 잘못배웠어..맨날 누구 까고 뒤통수치는것만하고있냐.. 그럴거면 검사를 했어야지.. 역시 박근혜키즈맞네!
news,한겨레,이재명,부모님이 안타까워하실것 같네
news,한겨레,이재명,펨붕이가 펨코 댓글보고 글쓰는데 뭘 넌 그냥 펨베 정치인 집어처 10할
news,한겨레,이재명,굿바이. 다신 안보고 싶다.
news,한겨레,이재명,국민들이 이재명에게 썩은내를 맡기시작했다.알고보니 경제는 호텔이 침대 사들여 일으키 겠다는거고 민생문제는 돈찍어내 국민들에게 뿌려서 해결하겠다는건데 기축 통화국도 아닌나라가 그런짓 하면 국가 신용 등급 작살나고 국가는 부도나고 물가는 두배세배로 튄다. 안보는 핵위협 북한과 평화 조약으로 미군철수를 대신 하겠다는거고 자기는 법위에 군림하여 북한의 김정은이나 시진핑의 지위를 누리겠다는것이다. 방탄유리 치고 연설하는거 보면 그에게서 히틀러 냄새까지도 난다. 이런 사람을 국민이 왜 투표해야 하는지 회의감이 들고 모조리 돌아서기시작했다.
news,한겨레,이재명,준석아 넌 삐뚤어진 인생 사는거다 착하게 살아라 어린늠이 주접떠니깐 국민은 널 밉상이라고 하는거다
news,한겨레,이재명,이준석 젊은 애가 왜이래 정치권에 못된 것만 배웠나벼
news,한겨레,이재명,이준석은 허위사실 유포하지 말고 정상적인 삶을 살아라.
news,한겨레,이재명,준석이 이넘은 말장난은 하버드급~!!내란수괴 굥돌이와 같이 무당을 맹신한거 아이가~!! 맹택균의 하수인 같던데 명게이트는 어케 넘어서려고 꼭두새벽 사찰에 심은 나무는 효험이 있는지... 성접대의혹은 아직도 법원에 계류중이라 하던데~!! 밝히고 넘어가야 하지 않을까요~!! 검증 차원에서...
news,한겨레,이재명,펨코나오자마자 펙트체크 없이 올리는 대통령후보는 펨코로 들어가라
news,한겨레,이재명,야는 정치의 깊은 맛도 없고 그렇다고 참신하고 혁신적이지도 않고 모든 세대의 드러운것만 모아놓은 아같어.
news,한겨레,이재명,선거끝나면 서로간의 고발행위를 취하하던 관행은 윤석렬에 의해 깨졌는 데?..설마 그 윤을 당선시키는 데 일조한 주제에 그 관행의 덕을 보겠다는 건가?끝나고 봅시다.
news,한겨레,이재명,이준석이 10년간 피선거권 박탈되면 난 떡을 돌리겠다. 잔치다 하하하하.
news,기타,이재명,또 국민 속이려고?지금까지 국민과 하늘을 속이는 죄가 덮어지는줄 알있더냐?오래동안 죄를 익혔왔으니 복리이자 붙여 받겠구나 모진 x 옆에 있으면 벼락맞아 같이 죽는다 했다 이나라 대통령은 선한국민과 하늘이 신뢰하는 김후보가 나라 바로 세운다
news,기타,이재명,김문수는 파고파도 미담만 나오고 이재명은 최근에 시로코 룸빵까지 파고파도 범죄나 악랄함과 정신나간 정치관만 나오더라. 지귀현 룸빵몰이로 국정감사 세운다고 했으면 이재명도 국정감사 세워라. 왜 모든 법은 이재명을 피해가는 것이냐?!
news,기타,이재명,남이 써주는 글 읽어주지 말고... 토론에서 즉각 답을 해줘라~ 개똥도 답변도 못해주더니...
news,기타,이재명,본인의 사법리스크를 없애려고 사법부 체제를 바꾸려 한다면 국민들이 어떻게 생각할까요.
news,기타,이재명,"정치보복 안한다니 진짜 안하는줄 알더라 하면서 정치보복할 인간 민주당에서도 비명들 쫒아내고 공천 안주고 모욕 주면서 쫒아냈잖아 그게 정치보복이 아님 뭐여? 그리고 호텔경제타령하는거 보니 경제도 모르면소 고집만 쎄서 나라 말아먹을 종자, 나라 전체를 거북섬 만들일 있냐?"
news,기타,이재명,보복하라고 찍어주는건데....내란수괴 윤씨때문에 국민이 당한 분통함은 그럼 무시한다는 말인지 ???
news,기타,이재명,"그래도 ㅇ ㅇ ㅇ은 안됩니다,이것이 대힌민국 국민의뜻"
news,기타,이재명,막상 보복하고 핑계댈듯 백프로
news,기타,이재명,너는 대통령 될일 없다. 조선족 절라도 사람들이 대한민국 국민중에 아주 소수다.
news,기타,이재명,정치보복 얘기를 입밖으로 꺼낸다는 것은 보복이 아니라고 떠들면서 잡아넣겠다는거지!!
news,기타,이재명,보복은 하지말고 그래도 위법과 내란은 해야지
news,기타,이재명,정치보복은 하든가말든가 중국에 나라 팔아먹는거만 하지마라
news,기타,이재명,개가 똥을 끈겠나?
news,기타,이재명,목에 칼이들어와도 재판중에 사람은 안뽑는다
news,기타,이재명,문재인도 그래놓고 다 잡아 넣었지 ㅋㅋ 넌 니가 들어가야지
news,기타,이재명,그알보고..진짜 이사람은 절~대 네버 안된다.
news,기타,이재명,지 마누라.자식도 안구린데가 없노. ..ㅋ
news,기타,이재명,죄명이보니 어제 그것이알고싶다가 문득보인다
news,기타,이재명,아무런 잘못이 없는 특정인에 대해 선택적 강압ㆍ조작ㆍ공작수사를 하는 것이 정치보복에 해당되는 것이디 부정ㆍ비리를 일상으로 삼고 사는 대부분의 내란당 국개의원과 내란을 획책했던 멧돼지와 그 부역자들은 법과 원칙에 따라 철저히 수사해서 엄정하게 단죄해야 된다. 그것까지도 대통령의 신념에 따라 면죄부를 주는 건 법치가 아닌 독재에 해당된다고 봄
news,기타,이재명,보통 깡패들이 약한자 괴롭히며 쫓아갈때 저런소리 많이 하지. 야야 일루와 진짜 안때린다니까?
news,기타,이재명,저자는. 깜빵이먼저임
news,기타,이재명,도둑넘 막던지네
news,기타,이재명,"유죄취지의 파기환송으로 인한 대법원에 대한 뒷끝 작렬만 봐도 정치 보복이 결코 없을 거라는 유죄명의 개소리를 액면대로 믿는다면, 정신나간 인간들이다"
news,기타,이재명,와 우 거짓말 거짓말쟁이 이재명 저말을 믿으라고
news,기타,이재명,방탄복에 방탄유리까지...보복을 안할수가 없잖아..
news,기타,이재명,정치보복 없다고 하니 진짜 없는줄 알더라
news,기타,이재명,이짜시가 니말을 누가 믿어?
news,기타,이재명,정치보복 없다고 하니 진짜로 없는줄 알더라 ~
news,기타,이재명,껄값은.
news,기타,이재명,과거청산으로 정리하겠지
news,기타,이재명,무슨 김치 국물을 먹고 싶을까 이회창 꼴 난다니까 빛 좋은 개살구
